,Name,Org,Sentence
802,['Tik Tok'],['Channel 4 News'],"['“It [Tik Tok] saved my life,” the 85-year-old Oscar winner said in an interview with Channel 4 News about the various skits and dance numbers, which each regularly rack up more than 100,000 likes.']"
803,['Trump'],['Deere'],"['Trump also expressed his condolences for the more than 43,000 British coronavirus pandemic victims, Deere said.']"
804,['Zohaib Rahim'],['Cox Automotive'],"['“If we don’t see a rebound in 2021, this will be a problem for automakers,” said Zohaib Rahim, economic and industry insights manager at Cox Automotive.']"
805,['Sam Fiorani'],"['AutoForecast Solutions', 'Nissan', 'Altima', 'General Motors’ Chevrolet Malibu']","['Sam Fiorani, vice president of global vehicle forecasting at AutoForecast Solutions, says the car models facing greater risk because of their reliance on lower-margin rental fleet sales include Nissan’s Altima and General Motors’ Chevrolet Malibu.']"
806,['John Ruppert'],['Ford'],"['John Ruppert, Ford’s general manager of commercial and government fleet sales, said the impact on commercial sales has been mixed.']"
807,['Jeff Kommor'],['FCA'],"['FCA is “bullish” on fleet sales in the second half of 2020 thanks to commercial and government purchases, US head of sales Jeff Kommor said.']"
808,['Lloryn Love-Carter'],['Nissan'],['Nissan spokeswoman Lloryn Love-Carter said the Japanese automaker “continuously considers a number of opportunities to drive efficiencies within our manufacturing operations.”']
809,['Ruth Igielnik'],['Pew'],"['“Gen Z is coming of age entirely in a post-9/11 world,” says Ruth Igielnik, a Pew researcher who studies the group extensively.']"
810,['Schilling'],['Fordham University'],"['“I’m proud to be in Gen Z. We’re super inclusive and welcoming,” says Schilling, a Fordham University sophomore majoring in digital technologies and emerging media who says she introduces herself at parties with her preferred pronouns.']"
811,['Keven Victoria'],['TikTok'],"['“Being hypervulnerable on social media gives me strength,” says Keven Victoria, 19, an Ossining, New York, native who toggles between his Twitter (@fructosepapi), Instagram (@keven.victoria) and TikTok (@latinotwink) accounts throughout the day.']"
812,['Schilling'],['Instagram'],"['“Whenever I meet someone in person, there’s this social barrier of not wanting to open up because I don’t really know them,” says Schilling, “But in reality, I know them a lot because it’s like I’m reading their personal diary online through their Twitter or Instagram.”\n\nMaybe that’s why when the pandemic forced everyone inside and swapped real-life hangouts for Zoom happy hours, Gen Z was unbothered.']"
813,['Schilling'],['COVID-19'],"['“We are completely desensitized to crisis,” says Schilling, who credits her generation’s steely political resolve to cultural flashpoints like the 9/11 attacks, school shootings\xa0and now the COVID-19 pandemic.']"
814,['Victoria'],['Stanford'],"['“I was there for the classes, and the experience.”\n\nAlthough it’s important for his parents that he get a college education, something he says he’s “grateful for,” Victoria isn’t convinced that a Stanford degree will get him where he wants to be financially.']"
815,['Brian Cashman'],"['GM', 'MLB', 'Yankees', 'Nationals']","['GM Brian Cashman, in his first public comments since the MLB announced plans to start the 2020 season, said Tuesday there “is optimism” the slugger will be ready by July 23, when the Yankees are expected to open play against the Nationals in prime time.']"
816,['Cashman'],['Yankees'],['Cashman said he doesn’t expect any Yankees players to opt out of the season after four others across the league did so on Monday.']
817,['Janet Ben Zvi'],['One Sotheby’s International Realty'],"['“It all happened within a few weeks,” said listing broker Janet Ben Zvi, of One Sotheby’s International Realty.']"
818,['Craig Cipriano'],"['MTA', 'the Michael J. Quill Bus Depot']","['The MTA will install plexiglass and plastic curtain barriers to shield bus drivers — ahead of a planned August return to front-door bus boarding and fare collection, officials said Tuesday\n\nOfficials hope to roll out the $1,500-per-bus plexiglass dividers on 4,200 local buses starting in July or August, with completion expected sometime in the fall, buses chief Craig Cipriano said during a demo at the Michael J. Quill Bus Depot in Manhattan on Tuesday.']"
819,['Cuomo'],['NY1'],"['We’re trying to keep the infection out of New York,” Cuomo said during an interview on NY1.']"
820,['Terence Monahan'],['1010 WINS'],"['“There’s a lot to this, you know,” Chief of Department Terence Monahan said on 1010 WINS radio after he was asked about the shooting spike.']"
821,['Monahan'],"['NYPD', 'City Council']",['Monahan said the NYPD talked to City Council members about their concerns but that even members who agreed refused to speak up.']
822,['Jimmy Pitaro'],"['Hamilton’', 'ESPN', 'Disney Media Networks']","['“The story and subject matter that ‘Hamilton’ covers, and the creative vision of its architects and actors, are more timely than ever,” Jimmy Pitaro, president of ESPN and co-chair, Disney Media Networks, said in a statement.']"
823,['Sarah Feinberg'],['Covid-19'],"['“The national increase in Covid-19 cases shows how important it is for us to maintain vigilance on use of masks and other PPE,” interim transit president Sarah Feinberg said in a statement.']"
824,['Fletcher'],['People'],"['“Our first year after the show was very difficult,” Fletcher said, according to People.']"
825,['Cuomo'],"['State Liquor Authority', 'Health Department']","['Cuomo said he’s ordered state troopers, State Liquor Authority and Health Department inspectors to monitor Tuesday night whether patrons outside pubs and at eateries open for outdoor dining are abiding by the COVID-19 health prevention measures ahead of a decision Wednesday on whether to postpone next week’s planned re-opening of indoor dining.']"
826,['Anthony Fauci'],['COVID-19'],"['While touting preliminary success in developing treatments for COVID-19, Dr. Anthony Fauci said Tuesday there was “no guarantee” that a vaccine to prevent the coronavirus would be ready by early 2021.']"
827,['Lamar Alexander'],['GOP'],"['Sen. Lamar Alexander, the GOP chairman of the panel, said in prepared remarks that reopening schools was important.']"
828,['Noem'],['NBC News'],"['Some 7,500 people are expected at the July 3 event at the iconic South Dakota monument — and Noem said it’ll be up to them “to focus on personal responsibility,” NBC News reported Tuesday.']"
829,['Trump'],['the National Park Service'],"['“But we will not be social distancing.”\n\nTrump has announced that he will attend South Dakota’s Mount Rushmore Fireworks Celebration at the national park, which will only be open to ticket holders who reserve in advance, the National Park Service said in a flyer.']"
830,['Kyrgios'],['US Open'],"['And you have a goose waving his arms around, imma say something.”\n\nKyrgios, 25, has been an outspoken figure against the rushed return to tennis and called the US Open organizers “selfish” for moving forward with the event as scheduled.']"
831,['Ryan Braun'],"['Brewers', 'the Los Angeles Times']","['“There’s still a part of me that isn’t quite sure we will actually play games,” Brewers outfielder Ryan Braun said, per the Los Angeles Times.']"
832,['Guy Fieri'],['COVID-19'],"['“They put a lot of us and our families at risk.”\n\nThe Guy Fieri Las Vegas restaurant at Harrah’s and Sadelle’s Cafe at the Bellagio similarly failed to take precautions after food runners tested positive for COVID-19, the lawsuit says.']"
833,['Milian'],['Beignet Box'],"['“It has limited a couple of different places,” she continued, “but we’ll try to go back there probably when everything lets up, and hopefully it’ll be by fall or something when we want to bring the second truck to Los Angeles.”\n\nMilian says she’ll “definitely” bring Beignet Box, which first launched in the summer of 2019, to New York, Maryland, and D.C., and will even be serving beignets herself after having done it previously in Arizona and Texas.']"
834,['Bhaskar'],['the Hindustan Times'],"['As other staff watched in horror, Bhaskar flung the elderly man to the ground, too — then grabbed a chair leg from the floor and started beating his initial target as she cowered on the ground, the Hindustan Times said.']"
