,Name,Org,Sentence
1143,['Iain Duncan Smith'],['EPSRC'],"['In response to the revelations, senior Conservative MP Iain Duncan Smith said that the projects were “tantamount to transfer of technologies to the Chinese government”, adding that British universities and the EPSRC are “living in a naïve world”.']"
1144,['Dame Lynn Gladden'],['EPSRC'],"['The executive chairwoman of the EPSRC, Professor Dame Lynn Gladden, defended the projects saying: “These grants were fully consistent with government policy.']"
1145,['Neil Ferguson'],"['CCP', 'Imperial College London', 'Huawei']","['The tech firm, which claims to be independent of the CCP, said: “We do not conduct military research either directly, or indirectly, nor do we work on military or intelligence projects for the Chinese government or any other government.”\n\nIn May, Imperial College London — the institution responsible for the doomsday projections on the Chinese coronavirus by disgraced professor Neil Ferguson — was revealed to have secured a has £5 million deal with Huawei.']"
1146,['Farage'],['the Brexit Party'],"['“And of course if the Brexit Party does have to reactivate you can rest assured that China will be up there in one of the top two or three policies,” Mr Farage said.']"
1147,['Rajnath Singh'],['Defense'],"['On Saturday, India’s Defense Minister Rajnath Singh said India and China were engaged in “diplomatic dialogue” to solve the issue; He made the comment while responding to an offer to help mediate the dispute by the U.S. last week.']"
1148,['Zhao Lijian'],"['Foreign Ministry', 'the U.S. Army']","['Last Wednesday,\xa0China’s Foreign Ministry spokesman Zhao Lijian, who first originated the conspiracy theory that the U.S. Army caused the Chinese coronavirus pandemic,\xa0said the border standoff with India was “overall stable and controllable” while adding that China was determined to protect its national interests in the dispute.']"
1149,['Vox'],"['Time', 'Twitter']","['Time agreed, denouncing the phrase as “nifty but nasty moral jujitsu.”\n\nVox published\xa0a set of insulting and aggressive “explanations” for why everyone should “stop saying all lives matter” in 2016, including these pearls of wisdom from Twitter:\n\nThe police department in Frankton, Indiana, tried writing, “all lives matter” on the side of its police cars as a slogan of general goodwill but was pressured by angry activists into removing the stickers in September 2019.']"
1150,['Bill'],['The Mirror'],"['But a new line to the Health Protection (Coronavirus, Restrictions) Bill adds on Monday: “No person may participate in a gathering which takes place in a public or private place indoors, and consists of two or more persons.”\n\nIt says elsewhere, according to The Mirror, that\xa0“no person may, without reasonable excuse, stay overnight at any place other than the place where they are living”.']"
1151,['Robert Johnson'],"['Black Entertainment Television', 'BET']","['The founder of Black Entertainment Television (BET), Robert Johnson says the recent riots prove that the U.S. needs to “go big” with a “$14 trillion” expenditure for slavery reparations as a way to address racial inequality in America.']"
1152,['Whitmer'],['Twitter'],"['“So the sad irony here is that the protest is that they don’t like being in this stay home order,” she said, “and they may have just created the need to lengthen it.”\n\nShe said she wouldn’t predict that “a certain percentage” of protesters would fall ill, “but I know that, just by congregating, they’ve made that a real possibility, that they’ve endangered other people’s lives.”\n\nOn Saturday, she urged communities to create “areas for peaceful demonstrations.”\n\nWhile Whitmer has not yet addressed the looting on Twitter, she did praise a sheriff for appearing with protesters in Flint.']"
1153,['Brian Cornell'],['Target'],"['In a note Friday, Target CEO Brian Cornell said the company’s leaders were working with the community and local officials to identify the needs of those affected by the protests and riots.']"
1154,['Meadows'],"['Capitol Hill', 'White House']","['“We call on Capitol Hill to get serious about their negotiations,” Meadows said at the White House press briefing on Friday.']"
1155,['Nancy Pelosi'],['House'],['House Speaker Nancy Pelosi said that the proposed offers from Republicans did not spend enough.']
1156,['Fauci'],['the White House Coronavirus Task Force'],"['I’m just asking, should we try to limit the protesting?”\n\n“No, I think I would leave that to people who have more of a position to do that,” Fauci, a member of the White House Coronavirus Task Force, said.']"
1157,['Zuckerberg'],"['iMessage', 'Apple']","['“The most popular messaging service in the US is iMessage,” Zuckerberg said in his opening remarks, referring to Apple’s texting service.']"
1158,['Barbara Ferrer'],"['Times', 'Times']","['The\xa0Times reports that the same is true in L.A., quoting Los Angeles County Public Health Director Barbara Ferrer, who said people refuse to participate\xa0because they “are fearful of losing their housing, their jobs and their relationships.”\n\nThe result, the\xa0Times notes, is continued spread: “The consequences of the contact tracing failures are playing out in real time.']"
1159,['Kevin Lynn'],['U.S. Tech Workers'],"['Of those, 84 percent of the supposedly “top tier talent” was declared to be “Entry-level” or “Qualified.” Only 16 percent were deemed “Experienced” or “Fully Competent.”\n\n“This bill was tailor-made for the Indian outsourcing firms and for securing the pipelines of cheap labor from one county, and that is India,” said Kevin Lynn, founder of U.S. Tech Workers.']"
1160,['Lewis'],"['Black Lives Matter', 'Antifa']","['Meanwhile, many of these very same left-wing government officials are not only encouraging, championing, and even joining countless of massive Black Lives Matter and Antifa protests, look at the attendance of left-wing elites at the funeral for Lewis:\n\nDoes that tweet not say it all?']"
1161,['Mitt Romney'],['R-UT'],['Sen. Mitt Romney (R-UT) on Wednesday evening insisted that voting by mail is secure and said he hopes that more states would implement more reliable vote-by-mail procedures.']
1162,['Romney'],['Washington'],"['Romney also said that voting by mail is very unlikely to be something that is “mandated” by Washington because it takes a “long” and “laborious” process, by design, to pass significant laws.']"
1163,['DeHart'],['COVID'],"['“Before COVID, we had a burst of new tourism in the Arctic and all sorts of people on ships that were not that far north before.”\n\nThe other major factor is an\xa0“evolving geopolitical situation,” DeHart said.']"
1164,['Cranston'],['Instagram'],['!” said Cranston in an Instagram caption.']
1165,['Cranston'],['COVID-19'],"['The actor went on to explain that the plasma donation process “only takes about an hour.”\n\n“I had COVID-19 a little while ago,” Cranston said.']"
1167,Handler,['Breitbart News'],"['On April 1, 2018, Breitbart News noted Handler’s claim that her body guards do not use “semiautomatic weapons.”\xa0She also said that her “armed guards aren’t killing children.”\xa0Handler did not discuss whether her armed guards carry revolvers, lever actions, or pump shotguns in place of semiautomatic firearms.']"
1169,Trump,"['National Public Radio', 'NPR', 'the World Health Organization', 'COVID-19', 'Craft', 'W.H.O.']","['Craft made the remarks in an interview with National Public Radio (NPR), which published an edited report on its website that said the ambassador was “seizing on President Trump’s criticism of the World Health Organization for its response to the COVID-19 crisis.”\n\nIn the interview, Craft called on “complete transparency and accountability” from W.H.O., which until now has received about $500 million a year from the United States — by far more than the estimated $40 million donated by China.']"
