,Name,Org,Sentence
4665,Nancy Pelosi,['House'],"['McGovern said he has been consulting with House Speaker Nancy Pelosi, who has been open to the proposal.']"
4667,McGovern,['House'],"['Pelosi said during a press conference earlier Thursday that McGovern will be presenting a ""status report"" on voting options during a House Democratic caucus call.']"
4669,Newsom,"['Assembly', 'Politico', 'the White House']","['Willie Brown, the former Assembly speaker and Newsom\'s political patron and predecessor as mayor of San Francisco, says in an interview with Politico, \'he is still on track (for the White House), he\'s doing what he needs to do...\'""\n\nThere\'s no shame in ambition.']"
4672,Chuck) Schumer,"['Senate', 'Senate']","['After Trump\'s assertion, McConnell\'s office released a statement that said in part, ""The Leader pledged to find ways to confirm nominees considered mission-critical to the COVID-19 pandemic, but under Senate rules that will take consent from (Senate Minority Leader Chuck) Schumer.""']"
4675,Meghan,"['Archewell', 'Sussex Royal']","[""They announced this month the launch of their new charity, Archewell , since the two can no longer use the Sussex Royal brand Ayoub said he doesn't know if or when Harry and Meghan will be back, but they're welcome to return whenever they like.""]"
4679,Biden,['MSNBC'],"[""Then, in an interview with MSNBC's Rachel Maddow on Wednesday night, Massachusetts Sen. Elizabeth Warren said she would accept a VP offer from Biden .""]"
4682,Scott Farmer,['Senate'],"['The campaign noted that Graham canceled fundraising events during the Senate impeachment trial and the final two weeks of the quarter since the President declared a national emergency ""It\'s truly humbling to see the tremendous support and momentum continue to grow for Senator Graham,"" said campaign manager Scott Farmer in a press release.']"
4690,Thomas Modly,['Navy'],"['Brett Crozier, was fired earlier this month for what the acting Navy Secretary Thomas Modly, who subsequently resigned, said was poor judgment for too widely disseminating a warning about the spread of virus aboard his vessel, a warning that eventually made its way into the press.']"
4692,Crozier,['Navy'],"[""'No options off the table'\n\nEsper's unwillingness to rule out reinstating Crozier comes as the Navy has repeatedly said nothing is off the table and that no final decisions made with regard to the investigation.""]"
4694,Esper,['Navy'],"['Asked if the reinstatement of Crozier would signal that his initial ouster was an error, Esper said ""Again I can\'t comment on that we\'ve got to take this one step at a time, let the investigation within the Navy conclude itself if you will as they brief it up we\'ll take things as we can and make very reasoned opinions and judgments as this progresses.""']"
4696,Carter,['Trust'],"['""Mary worked here for five years and was a highly valued and loved member of our team, a fantastic nurse and a great example of what we stand for in this Trust,"" Carter said in a statement on Wednesday.']"
4700,Donald Trump,"['White House', 'The New York Times']","['Later in the day on April 8, Ivanka -- along with her husband and fellow White House top adviser Jared Kushner and their three children -- broke the guidelines against ""discretionary travel"" by driving from Washington to the Trump hotel in Bedminster, New Jersey, according to The New York Times\n\nThis is a do-as-I-say-not-as-I-do situation -- a classic example of the way in which President Donald Trump (and his brood) have behaved throughout their lives but especially since coming to the White House.']"
4702,Moore,['NHS Charities Together'],"['Ellie Orton, chief executive of NHS Charities Together, said Moore was a ""true inspiration"" and thanked those who had donated.']"
4704,Moore,['UK Health'],"['UK Health Secretary Matt Hancock said Thursday he was ""inspired"" by Moore\'s efforts.']"
4708,Anthony Costa,['Tangible'],"['""It was like a war effort,"" said Tangible\'s co-founder and CEO Nevaris A.C.\n\n""One of the really incredible things that\'s happened over the entire time scale of the crisis is this incredible community,"" said Anthony Costa of New York\'s Mount SInai hospital network.']"
4710,Tom,"['Ministry of Defence', 'NHS']","['In a statement from the UK\'s Ministry of Defence, Maj Ian Atkins, officer commanding the troops in the guard of honor, said: ""The soldiers, standing apart and yet together in support of Captain Tom, couldn\'t be prouder to count him as one of their own, and we thank him from the bottom of our hearts for his service to the country, and now his achievements in the name of the NHS.']"
4712,Mitch McConnell,['Senate'],"['""There is no playbook for politics in a pandemic,"" said Josh Holmes, a Republican strategist and former top aide to Senate Majority Leader Mitch McConnell of Kentucky.']"
4714,Moon,['International Crisis Group'],"[""Duyeon Kim, a senior advisor at non-profit International Crisis Group, said without the pandemic, it might have been a harder race for Moon's party.""]"
4716,Jr.,"['Concerned Citizens of St. John', 'DuPont', 'Denka']","['""We are suffering at this great percentage because ...(of) the battle we have been in for years in our systems,"" said Robert Taylor, Jr., who leads the group called Concerned Citizens of St. John, which has been targeting a chemical plant in LaPlace, formerly owned by DuPont for decades and now owned by Denka.']"
4718,Carranza,"['Congress', 'the Paycheck Protection Program']","['""We urge Congress to appropriate additional funds for the Paycheck Protection Program -- a critical and overwhelmingly bipartisan program -- at which point we will once again be able to process loan applications, issue loan numbers, and protect millions more paychecks,"" Mnuchin and Carranza said in a statement.']"
