,0,1,2,3,4
0,5760,50256.0,"'He grabbed my neck and my shirt,” Resendiz said in the complaint filed with the California Occupational Safety and Health Administration, the Chronicle reported.\n'","['Resendiz', 'Chronicle']",Occupational Safety and Health Administration (OSHA)
0,5761,50269.0,"'The first half of July looks to have well-above-normal temperatures, at pretty high probabilities, beginning around the Fourth of July or slightly before,” Jon Gottschalck, chief of the Operational Prediction Branch at the National Weather Service’s Climate Prediction Center,\xa0told NBC News.\n'",['Jon Gottschalck'],National Weather Service
0,5768,50357.0,"'Their selection of targets reveals a deep ignorance of our history,” President Trump said in a White House statement.'",['Trump'],White House
0,5769,50357.0,"'The cancel culture that is tearing down statues of George Washington, and Ulysses S. Grant, Abraham Lincoln, Theodore Roosevelt for heaven\'s sakes -- this cancel movement seeks to divide us, not unite,""\xa0Sen. Josh Hawley, R-Mo., said while speaking from the Senate floor Thursday.\n'","['George Washington', 'Theodore Roosevelt', 'Ulysses S. Grant', 'Josh Hawley', 'Abraham Lincoln']",Senate
0,5786,50523.0,"'The early June snapshot in the jobs report, when the economy was opening up too early, does not reflect the coronavirus spiraling out of control, forcing communities that had begun to reopen to close once again,"" House Speaker Nancy Pelosi, D-Calif., said in a statement.\n'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,5813,50891.0,"'Pooling would give us the capacity to go from a half-a-million tests per day to potentially 5 million individuals tested per day,” Dr. Deborah Birx, the White House’s coronavirus response coordinator, told a recent meeting of laboratory experts.\n'",['Deborah Birx'],White House
0,5815,50918.0,"'During a Senate Health, Education, Labor and Pensions Committee hearing Tuesday, Redfield called the airline’s decision a “substantial disappointment,” and said it didn’t send “the right message,” TravelPulse reported.\n'",['Redfield'],Barry M. Goldwater Scholarship and Excellence in Education Program
0,5817,50931.0,"'Biden also called on Congress to investigate the matter and on Election Day, “for the public to decide whether he is fit for office.”\nCLICK HERE FOR THE FOX NEWS APP\n'",['Biden'],Congress—U.S. House of Representatives
0,5821,50959.0,"'Kevin Penry, a Republican and retired pastor from Edmond, said that before going on Medicare last month he had to buy expensive insurance on the federal marketplace, which “really made me feel for folks who are in a difficult financial situation.'",['Kevin Penry'],Centers for Medicare and Medicaid Services (CMS)
0,5826,51019.0,"'RUSHMORE EVENT TO \'GLORIFYING WHITE SUPREMACY\'\nAxios reporter Jonathan Swan called the press conference a ""pretty gentle session"" for the former vice president ""not really being tested.'",['Jonathan Swan'],National Prevention Information Network
0,5827,51026.0,"'West Virginia Sen. Joe Manchin, Democratic member of the Senate Appropriations Committee, joins Neil Cavuto on \'Your World.\'\n\n\n\n\nSen. Joe Manchin, D-W.V., of the Senate Appropriations Committee, joined ""Your World with Neil Cavuto"" and addressed a number of issues involving the coronavirus, including whether there should be a federal mandate for wearing a mask.\n'","['Neil Cavuto', 'Joe Manchin']",Senate
0,5836,51107.0,"'Biden also called on Congress to investigate the matter and, come Election Day, “for the public to decide whether he is fit for office.”\nTrump, 74,\xa0 and his campaign have come after Biden, 77, for his frequent gaffes, in May launching a faux ""investigative"" series that spotlights his numerous verbal miscues on the campaign trail.\n'",['Biden'],Congress—U.S. House of Representatives
0,5841,51135.0,"'Biden also called on Congress to investigate the matter and, come Election Day, “for the public to decide whether he is fit for office.”\n'",['Biden'],Congress—U.S. House of Representatives
0,5846,51169.0,"'In the final assault on the Death Star, we\'re getting picked off left and right ... but the thing that motivates me to turn off the targeting device, and rely completely on the Force, is the death of Biggs Darklighter,"" he said.'",['Biggs Darklighter'],Air Force
0,5859,51279.0,"'I honestly think the way the team is built right now fits more to Cam Newton football than it does to Tom Brady football,” NBC Sports analyst Chris Simms told The Post.'",['Chris Simms'],Military Postal Service Agency
0,5860,51283.0,"'It would be important foremost to reduce the density of the crowd, so our plan is to minimize the size of the crowd at first,” Jeong Eun-kyeong, director of South Korea’s Centers for Disease Control and Prevention, said during a briefing.\n'",['Jeong Eun-kyeong'],Centers for Disease Control and Prevention (CDC)
0,5870,51364.0,"'“GAO found that more than $1 trillion in taxpayer funds have already been obligated — including more than $1 billion to deceased individuals — with little transparency into how that money is being spent,"" Rep. Carolyn Maloney, D-N.Y., chair of the House Oversight and Reform Committee, said in a statement.'",['Carolyn Maloney'],Congress—U.S. House of Representatives
0,5874,51468.0,"'In a letter to her fellow representatives, Pelosi said she decided to extend the “covered period” after receiving a letter for the House Sergeant at Arms Paul Irving that the “public health emergency due to the novel coronavirus” remains in effect.\n'",['Paul Irving'],Congress—U.S. House of Representatives
0,5898,51767.0,"""House Minority Whip Steve Scalise joins Judge Jeanine Pirro with insight on 'Justice with Judge Jeanine.'\n\n\n\n\n"", '""Justice with Judge Jeanine.""\n'","['Jeanine Pirro', 'Steve Scalise']",Congress—U.S. House of Representatives
0,5899,51778.0,"'It\'s a paradigm shift because we\'re dealing with young people, people who are going to be asymptomatic, and people who are getting infected in a community setting, not an outbreak setting where you know who to identify, isolate and contact trace,"" Dr. Anthony Fauci said during a White House Task Force briefing Friday.\n'",['Anthony Fauci'],White House
0,5907,51912.0,"'Panelist Wes Moore, an Army veteran, author and television producer, pushed back on Carville\'s confidence, stressing that the election was still ""five months away"" and that ""no one could have predicted"" five months ago how the coronavirus outbreak and the Black Lives Matter movement could make such an impact.\n'",['Wes Moore'],Army
0,5918,51982.0,"'If you get infected, you will infect someone else,” Dr. Anthony Fauci said Friday specifically speaking to people under the age of 40, during the first White House Task Force press briefing on the coronavirus since late April.\n'",['Anthony Fauci'],White House
0,5922,52014.0,"'What happened was: IRS initially determined that deceased people, or anybody who filed a return in 2018 or 2019 should be paid, so they knew they were paying people who were deceased,” Comptroller Gene Dodaro told the House select committee on the coronavirus crisis.'",['Gene Dodaro'],Congress—U.S. House of Representatives
0,5927,52048.0,"'National Institute of Health Dr. Anthony Fauci pleaded with young Americans who have recently tested positive for the novel coronavirus, urging them to follow safety guidelines and “be part of the solution” not “part of the problem.”\nFauci\xa0and members of the White House Coronavirus Task Force delivered their first briefing in more than a month Friday, as the number of positive COVID-19 cases surge in states across the nation --\xa0particularly for individuals under the age of 35.\n', 'We can either be part of the solution or part of the problem'",['Anthony Fauci'],National Institute of Mental Health (NIMH)
0,5928,52048.0,"'National Institute of Health Dr. Anthony Fauci pleaded with young Americans who have recently tested positive for the novel coronavirus, urging them to follow safety guidelines and “be part of the solution” not “part of the problem.”\nFauci\xa0and members of the White House Coronavirus Task Force delivered their first briefing in more than a month Friday, as the number of positive COVID-19 cases surge in states across the nation --\xa0particularly for individuals under the age of 35.\n'",['Anthony Fauci'],National Institute of Mental Health (NIMH)
0,5929,52084.0,"'When asked whether the cancellation was related to New Jersey\'s new travel restrictions, White House spokesman Judd Deere told Fox News, ""It has nothing to do with that.""\nEarlier this week,\xa0New Jersey Gov. Phil Murphy, in conjunction with New York Gov. Andrew Cuomo and Connecticut Gov. Ned Lamont, issued a joint-travel advisory requiring individuals traveling into the tri-state area from states experiencing an increase in cases of the novel coronavirus to quarantine for 14-days or face thousands of dollars in fines.\n'",['Judd Deere'],White House
0,5932,52112.0,"'""Republicans need assurances that the interests of our constituents will be reflected in this new state that will have undue influence over the nation’s federal government,"" Keller said on the House floor, addressing a point that many Republicans made in their opposition to the D.C. statehood bill.\n'",['Keller'],Congress—U.S. House of Representatives
